M89.27||Ine poruchy vyvinu a rastu kosti clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy)|
M89.28||Ine poruchy vyvinu a rastu kosti na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica)|
M89.29||Ine poruchy vyvinu a rastu kosti na neurcenom mieste|
M89.30||Hypertrofia kosti na viacerych miestach|
M89.31||Hypertrofia kosti v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb)|
M89.32||Hypertrofia kosti nadlaktia (ramenna kost, laktovy klb)|
M89.33||Hypertrofia kosti predlaktia (laktova kost, vretenna kost, zapastny klb)|
M89.34||Hypertrofia kosti ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami)|
M89.35||Hypertrofia kosti panvovej oblasti a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb)|
M89.36||Hypertrofia kosti predkolenia (ihlica, pistala, kolenny klb)|
M89.37||Hypertrofia kosti clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy)|
M89.38||Hypertrofia kosti na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica)|
M89.39||Hypertrofia kosti na neurcenom mieste|
M89.40||Ina hypertroficka osteoartropatia na viacerych miestach|
M89.41||Ina hypertroficka osteoartropatia v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb)|
M89.42||Ina hypertroficka osteoartropatia nadlaktia (ramenna kost, laktovy klb)|
M89.43||Ina hypertroficka osteoartropatia predlaktia (laktova kost, vretenna kost, zapastny klb)|
M89.44||Ina hypertroficka osteoartropatia ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami)|
M89.45||Ina hypertroficka osteoartropatia panvovej oblasti a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb)|
M89.46||Ina hypertroficka osteoartropatia predkolenia (ihlica, pistala, kolenny klb)|
M89.47||Ina hypertroficka osteoartropatia clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy)|
M89.48||Ina hypertroficka osteoartropatia na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica)|
M89.49||Ina hypertroficka osteoartropatia na neurcenom mieste|
M89.50||Osteolyza na viacerych miestach|
M89.51||Osteolyza v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb)|
M89.52||Osteolyza nadlaktia (ramenna kost, laktovy klb)|
M89.53||Osteolyza predlaktia (laktova kost, vretenna kost, zapastny klb)|
M89.54||Osteolyza ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami)|
M89.55||Osteolyza panvovej oblasti a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb)|
M89.56||Osteolyza predkolenia (ihlica, pistala, kolenny klb)|
M89.57||Osteolyza clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy)|
M89.58||Osteolyza na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica)|
M89.59||Osteolyza na neurcenom mieste|
M89.60||Osteopatia po poliomyelitide na viacerych miestach|
M89.61||Osteopatia po poliomyelitide v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb)|
M89.62||Osteopatia po poliomyelitide v oblasti nadlaktia (ramenna kost, laktovy klb)|
M89.63||Osteopatia po poliomyelitide v oblasti predlaktia (laktova kost, vretenna kost, zapastny klb)|
M89.64||Osteopatia po poliomyelitide v oblasti ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami)|
M89.65||Osteopatia po poliomyelitide v oblasti panvy a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb)|
M89.66||Osteopatia po poliomyelitide v oblasti predkolenia (ihlica, pistala, kolenny klb)|
M89.67||Osteopatia po poliomyelitide v oblasti clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy)|
M89.68||Osteopatia po poliomyelitide na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica)|
M89.69||Osteopatia po poliomyelitide na neurcenom mieste|
M89.80||Ina blizsie urcena choroba kosti na viacerych miestach|
M89.81||Ina blizsie urcena choroba kosti v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb)|
M89.82||Ina blizsie urcena choroba kosti nadlaktia (ramenna kost, laktovy klb)|
M89.83||Ina blizsie urcena choroba kosti predlaktia (laktova kost, vretenna kost, zapastny klb)|
M89.84||Ina blizsie urcena choroba kosti ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami)|
M89.85||Ina blizsie urcena choroba kosti panvovej oblasti a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb)|
M89.86||Ina blizsie urcena choroba kosti predkolenia (ihlica, pistala, kolenny klb)|
M89.87||Ina blizsie urcena choroba kosti clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy)|
M89.88||Ina blizsie urcena choroba kosti na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica)|
M89.89||Ina blizsie urcena choroba kosti na neurcenom mieste|
M89.90||Blizsie neurcena choroba kosti na viacerych miestach|
M89.91||Blizsie neurcena choroba kosti v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb)|
M89.92||Blizsie neurcena choroba kosti nadlaktia (ramenna kost, laktovy klb)|
M89.93||Blizsie neurcena choroba kosti predlaktia (laktova kost, vretenna kost, zapastny klb)|
M89.94||Blizsie neurcena choroba kosti ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami)|
M89.95||Blizsie neurcena choroba kosti panvovej oblasti a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb)|
M89.96||Blizsie neurcena choroba kosti predkolenia (ihlica, pistala, kolenny klb)|
M89.97||Blizsie neurcena choroba kosti clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy)|
M89.98||Blizsie neurcena choroba kosti na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica)|
M89.99||Blizsie neurcena choroba kosti na neurcenom mieste|
M90.00||Tuberkuloza kosti na viacerych miestach (A18.0T)|
M90.01||Tuberkuloza kosti v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb) (A18.0T)|
M90.02||Tuberkuloza kosti nadlaktia (ramenna kost, laktovy klb) (A18.0T)|
M90.03||Tuberkuloza kosti predlaktia (laktova kost, vretenna kost, zapastny klb) (A18.0T)|
M90.04||Tuberkuloza kosti ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami) (A18.0T)|
M90.05||Tuberkuloza kosti panvovej oblasti a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb) (A18.0T)|
M90.06||Tuberkuloza kosti predkolenia (ihlica, pistala, kolenny klb) (A18.0T)|
M90.07||Tuberkuloza kosti clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy) (A18.0T)|
M90.08||Tuberkuloza kosti na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica) (A18.0T)|
M90.09||Tuberkuloza kosti na neurcenom mieste (A18.0T)|
M90.10||Periostitida pri inej infekcnej chorobe zatriedenej inde, na viacerych miestach|
M90.11||Periostitida pri inej infekcnej chorobe zatriedenej inde, v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb)|
M90.12||Periostitida pri inej infekcnej chorobe zatriedenej inde, v oblasti nadlaktia (ramenna kost, laktovy klb)|
M90.13||Periostitida pri inej infekcnej chorobe zatriedenej inde, v oblasti predlaktia (laktova kost, vretenna kost, zapastny klb)|
M90.14||Periostitida pri inej infekcnej chorobe zatriedenej inde, v oblasti ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami)|
M90.15||Periostitida pri inej infekcnej chorobe zatriedenej inde, v oblasti panvy a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb)|
M90.16||Periostitida pri inej infekcnej chorobe zatriedenej inde, v oblasti predkolenia (ihlica, pistala, kolenny klb)|
M90.17||Periostitida pri inej infekcnej chorobe zatriedenej inde, v oblasti clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy)|
M90.18||Periostitida pri inej infekcnej chorobe zatriedenej inde, na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica)|
M90.19||Periostitida pri inej infekcnej chorobe zatriedenej inde, na neurcenom mieste|
M90.20||Osteopatia pri inej infekcnej chorobe zatriedenej inde, na viacerych miestach|
M90.21||Osteopatia pri inej infekcnej chorobe zatriedenej inde, v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb)|
M90.22||Osteopatia pri inej infekcnej chorobe zatriedenej inde, v oblasti nadlaktia (ramenna kost, laktovy klb)|
M90.23||Osteopatia pri inej infekcnej chorobe zatriedenej inde, v oblasti predlaktia (laktova kost, vretenna kost, zapastny klb)|
M90.24||Osteopatia pri inej infekcnej chorobe zatriedenej inde, v oblasti ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami)|
M90.25||Osteopatia pri inej infekcnej chorobe zatriedenej inde, v oblasti panvy a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb)|
M90.26||Osteopatia pri inej infekcnej chorobe zatriedenej inde, v oblasti predkolenia (ihlica, pistala, kolenny klb)|
M90.27||Osteopatia pri inej infekcnej chorobe zatriedenej inde, v oblasti clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy)|
M90.28||Osteopatia pri inej infekcnej chorobe zatriedenej inde, na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica)|
M90.29||Osteopatia pri inej infekcnej chorobe zatriedenej inde, na neurcenom mieste|
M90.30||Osteonekroza pri kesonovej chorobe, na viacerych miestach (T70.3T)|
M90.31||Osteonekroza pri kesonovej chorobe, v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb) (T70.3T)|
M90.32||Osteonekroza pri kesonovej chorobe, v oblasti nadlaktia (ramenna kost, laktovy klb) (T70.3T)|
M90.33||Osteonekroza pri kesonovej chorobe, v oblasti predlaktia (laktova kost, vretenna kost, zapastny klb) (T70.3T)|
M90.34||Osteonekroza pri kesonovej chorobe, v oblasti ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami) (T70.3T)|
M90.35||Osteonekroza pri kesonovej chorobe, v oblasti panvy a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb) (T70.3T)|
M90.36||Osteonekroza pri kesonovej chorobe, v oblasti predkolenia (ihlica, pistala, kolenny klb) (T70.3T)|
M90.37||Osteonekroza pri kesonovej chorobe, v oblasti clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy) (T70.3T)|
M90.38||Osteonekroza pri kesonovej chorobe, na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica) (T70.3T)|
M90.39||Osteonekroza pri kesonovej chorobe, na neurcenom mieste (T70.3T)|
M90.40||Osteonekroza, zapricinena hemoglobinopatiou, na viacerych miestach (D50-D64T)|
M90.41||Osteonekroza, zapricinena hemoglobinopatiou, v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb) (D50-D64T)|
M90.42||Osteonekroza, zapricinena hemoglobinopatiou, v oblasti nadlaktia (ramenna kost, laktovy klb) (D50-D64T)|
M90.43||Osteonekroza, zapricinena hemoglobinopatiou, v oblasti predlaktia (laktova kost, vretenna kost, zapastny klb) D50-D64T)|
M90.44||Osteonekroza, zapricinena hemoglobinopatiou, v oblasti ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami )( D50-D64T)|
M90.45||Osteonekroza, zapricinena hemoglobinopatiou, v oblasti panvy a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb) (D50-D64T)|
M90.46||Osteonekroza, zapricinena hemoglobinopatiou, v oblasti predkolenia (ihlica, pistala, kolenny klb) (D50-D64T)|
M90.47||Osteonekroza, zapricinena hemoglobinopatiou, v oblasti clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy) (D50-D64T)|
M90.48||Osteonekroza, zapricinena hemoglobinopatiou, na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica) (D50-D64T)|
M90.49||Osteonekroza, zapricinena hemoglobinopatiou, na neurcenom mieste (D50-D64T)|
M90.50||Osteonekroza pri inej chorobe zatriedenej inde, na viacerych miestach|
M90.51||Osteonekroza pri inej chorobe zatriedenej inde, v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb)|
M90.52||Osteonekroza pri inej chorobe zatriedenej inde, v oblasti nadlaktia (ramenna kost, laktovy klb)|
M90.53||Osteonekroza pri inej chorobe zatriedenej inde, v oblasti predlaktia (laktova kost, vretenna kost, zapastny klb)|
M90.54||Osteonekroza pri inej chorobe zatriedenej inde, v oblasti ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami)|
M90.55||Osteonekroza pri inej chorobe zatriedenej inde, v oblasti panvy a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb)|
M90.56||Osteonekroza pri inej chorobe zatriedenej inde, v oblasti predkolenia (ihlica, pistala, kolenny klb)|
M90.57||Osteonekroza pri inej chorobe zatriedenej inde, v oblasti clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy)|
M90.58||Osteonekroza pri inej chorobe zatriedenej inde, na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica)|
M90.59||Osteonekroza pri inej chorobe zatriedenej inde, na neurcenom mieste|
M90.60||Deformujuca osteodystrofia pri nadoroch, na viacerych miestach (C00-D48T)|
M90.61||Deformujuca osteodystrofia pri nadoroch, v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb) (C00-D48T)|
M90.62||Deformujuca osteodystrofia pri nadoroch, v oblasti nadlaktia (ramenna kost, laktovy klb) (C00-D48T)|
M90.63||Deformujuca osteodystrofia pri nadoroch, v oblasti predlaktia (laktova kost, vretenna kost, zapastny klb) (C00-D48T)|
M90.64||Deformujuca osteodystrofia pri nadoroch, v oblasti ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami) (C00-D48T)|
M90.65||Deformujuca osteodystrofia pri nadoroch, v oblasti panvy a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb) (C00-D48T)|
M90.66||Deformujuca osteodystrofia pri nadoroch, v oblasti predkolenia (ihlica, pistala, kolenny klb) (C00-D48T)|
M90.67||Deformujuca osteodystrofia pri nadoroch, v oblasti clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy) (C00-D48T)|
M90.68||Deformujuca osteodystrofia pri nadoroch, na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica) (C00-D48T)|
M90.69||Deformujuca osteodystrofia pri nadoroch, na neurcenom mieste (C00-D48T)|
M90.70||Fraktura kosti pri nadore, na viacerych miestach (C00-D48T)|
M90.71||Fraktura kosti pri nadore, v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb) (C00-D48T)|
M90.72||Fraktura kosti pri nadore, v oblasti nadlaktia (ramenna kost, laktovy klb) (C00-D48T)|
M90.73||Fraktura kosti pri nadore, v oblasti predlaktia (laktova kost, vretenna kost, zapastny klb) (C00-D48T)|
M90.74||Fraktura kosti pri nadore, v oblasti ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami) (C00-D48T)|
M90.75||Fraktura kosti pri nadore, v oblasti panvy a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb) (C00-D48T)|
M90.76||Fraktura kosti pri nadore, v oblasti predkolenia (ihlica, pistala, kolenny klb) (C00-D48T)|
M90.77||Fraktura kosti pri nadore, v oblasti clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy) (C00-D48T)|
M90.78||Fraktura kosti pri nadore, na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica) (C00-D48T)|
M90.79||Fraktura kosti pri nadore, na neurcenom mieste (C00-D48T)|
M90.80||Osteopatia pri inej chorobe zatriedenej inde, na viacerych miestach|
M90.81||Osteopatia pri inej chorobe zatriedenej inde, v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb)|
M90.82||Osteopatia pri inej chorobe zatriedenej inde, v oblasti nadlaktia (ramenna kost, laktovy klb)|
M90.83||Osteopatia pri inej chorobe zatriedenej inde, v oblasti predlaktia (laktova kost, vretenna kost, zapastny klb)|
M90.84||Osteopatia pri inej chorobe zatriedenej inde, v oblasti ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami)|
M90.85||Osteopatia pri inej chorobe zatriedenej inde, v oblasti panvy a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb)|
M90.86||Osteopatia pri inej chorobe zatriedenej inde, v oblasti predkolenia (ihlica, pistala, kolenny klb)|
M90.87||Osteopatia pri inej chorobe zatriedenej inde, v oblasti clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy)|
M90.88||Osteopatia pri inej chorobe zatriedenej inde, na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica)|
M90.89||Osteopatia pri inej chorobe zatriedenej inde, na neurcenom mieste|
M91.0||Juvenilna osteochondroza panvy|
M91.1||Juvenilna osteochondroza hlavice stehnovej kosti (Leggova-Calveova-Perthesova)|
M91.2||Coxa plana|
M91.3||Pseudokoxalgia|
M91.8||Ina juvenilna osteochondroza bedra a panvy|
M91.9||Juvenilna osteochondroza bedra a panvy, blizsie neurcena|
M92.0||Juvenilna osteochondroza ramennej kosti|
M92.1||Juvenilna osteochondroza vretennej a laktovej kosti|
M92.2||Juvenilna osteochondroza ruky|
M92.3||Ina juvenilna osteochondroza hornej koncatiny|
M92.4||Juvenilna osteochondroza pately|
M92.5||Juvenilna osteochondroza pistaly a ihlice|
M92.6||Juvenilna osteochondroza priehlavku|
M92.7||Juvenilna osteochondroza predpriehlavku (metatarzu)|
M92.8||Ina juvenilna osteochondroza, blizsie urcena|
M92.9||Juvenilna osteochondroza, blizsie neurcena|
M93.0||Epiphyseolysis capitis femoris (netraumaticka)|
M93.1||Kienbockova choroba dospelych|
M93.2||Osteochondritis dissecans|
M93.8||Ina osteochondropatia, blizsie urcena|
M93.9||Osteochondropatia, blizsie neurcena|
M94.0||Syndrom chondrokostalneho spojenia (Tietzeho)|
M94.1||Recidivujuca polychondritida|
M94.20||Chondromalacia na viacerych miestach|
M94.21||Chondromalacia v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb)|
M94.22||Chondromalacia nadlaktia (ramenna kost, laktovy klb)|
M94.23||Chondromalacia predlaktia (laktova kost, vretenna kost, zapastny klb)|
M94.24||Chondromalacia ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami)|
M94.25||Chondromalacia panvovej oblasti a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb)|
M94.26||Chondromalacia predkolenia (ihlica, pistala, kolenny klb)|
M94.27||Chondromalacia clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy)|
M94.28||Chondromalacia na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica)|
M94.29||Chondromalacia na neurcenom mieste|
M94.30||Chondrolyza na viacerych miestach|
M94.31||Chondrolyza v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb)|
M94.32||Chondrolyza nadlaktia (ramenna kost, laktovy klb)|
M94.33||Chondrolyza predlaktia (laktova kost, vretenna kost, zapastny klb)|
M94.34||Chondrolyza ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami)|
M94.35||Chondrolyza panvovej oblasti a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb)|
M94.36||Chondrolyza predkolenia (ihlica, pistala, kolenny klb)|
M94.37||Chondrolyza clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy)|
M94.38||Chondrolyza na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica)|
M94.39||Chondrolyza na neurcenom mieste|
M94.80||Ina blizsie urcena choroba chrupky na viacerych miestach|
M94.81||Ina blizsie urcena choroba chrupky v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb)|
M94.82||Ina blizsie urcena choroba chrupky nadlaktia (ramenna kost, laktovy klb)|
M94.83||Ina blizsie urcena choroba chrupky predlaktia (laktova kost, vretenna kost, zapastny klb)|
M94.84||Ina blizsie urcena choroba chrupky ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami)|
M94.85||Ina blizsie urcena choroba chrupky panvovej oblasti a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb)|
M94.86||Ina blizsie urcena choroba chrupky predkolenia (ihlica, pistala, kolenny klb)|
M94.87||Ina blizsie urcena choroba chrupky clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy)|
M94.88||Ina blizsie urcena choroba chrupky na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica)|
M94.89||Ina blizsie urcena choroba chrupky na neurcenom mieste|
M94.90||Blizsie neurcena choroba chrupky na viacerych miestach|
M94.91||Blizsie neurcena choroba chrupky v oblasti pleca (klucna kost, lopatka, akromioklavikularny, ramenny, sternoklavikularny klb)|
M94.92||Blizsie neurcena choroba chrupky nadlaktia (ramenna kost, laktovy klb)|
M94.93||Blizsie neurcena choroba chrupky predlaktia (laktova kost, vretenna kost, zapastny klb)|
M94.94||Blizsie neurcena choroba chrupky ruky (zapastie, zaprstie, prsty, klby medzi tymito kostami)|
M94.95||Blizsie neurcena choroba chrupky panvovej oblasti a stehna (panva, stehnova kost, zadok, bedro, bedrovy klb, sakroiliakalny klb)|
M94.96||Blizsie neurcena choroba chrupky predkolenia (ihlica, pistala, kolenny klb)|
M94.97||Blizsie neurcena choroba chrupky clenka a nohy (predpriehlavok, priehlavok, prsty nohy, clenkovy klb, ine klby nohy)|
M94.98||Blizsie neurcena choroba chrupky na inom mieste (hlava, krk, rebra, lebka, trup, chrbtica)|
M94.99||Blizsie neurcena choroba chrupky na neurcenom mieste|
M95.0||Ziskana deformita nosa|
M95.1||Karfiolovite ucho|
M95.2||Ina ziskana deformita hlavy|
M95.3||Ziskana deformita krku|
M95.4||Ziskana deformita hrudnika a rebra|
M95.5||Ziskana deformita panvy|
M95.8||Ina ziskana deformita svalovej a kostrovej sustavy, blizsie urcena|
M95.9||Ziskana deformita svalovej a kostrovej sustavy, blizsie neurcena|
M96.0||Pseudoartroza po fuzii alebo artrodeze|
M96.1||Postlaminektomicky syndrom, nezatriedeny inde|
M96.2||Kyfoza po oziareni|
M96.3||Kyfoza po laminektomii|
M96.4||Pooperacna lordoza|
M96.5||Skolioza po oziareni|
M96.6||Zlomenina kosti po vlozeni ortopedickeho implantatu, klbovej protezy alebo kostnej platnicky|
M96.80||Ponechane otvorene sternum po elektivnom chirurgickom vykone na hrudniku|
M96.81||Nestabilny hrudny kos po chirurgickom vykone na hrudniku|
M96.88||Ina choroba sustavy svalov a kosti po lekarskom vykone|
M96.9||Choroba sustavy svalov a kosti po lekarskom vykone, blizsie neurcena|
M99.00||Segmentova a somaticka dysfunkcia oblasti hlavy (okcipitocervikalnej oblasti)|
M99.01||Segmentova a somaticka dysfunkcia krcnej (krcnohrudnikovej) oblasti|
M99.02||Segmentova a somaticka dysfunkcia hrudnikovej (hrudnikovodriekovej) oblasti|
M99.03||Segmentova a somaticka dysfunkcia v driekovej (driekovokrizovej) oblasti|
M99.04||Segmentova a somaticka dysfunkcia krizovej (krizovokostrcovej, krizovobedrovej) oblasti|
M99.05||Segmentova a somaticka dysfunkcia panvovej oblasti (bedrovej alebo lonovej oblasti)|
M99.06||Segmentova a somaticka dysfunkcia dolnej koncatiny|
M99.07||Segmentova a somaticka dysfunkcia hornej koncatiny (akromioklavikularna, sternoklavikularna)|
M99.08||Segmentova a somaticka dysfunkcia hrudneho kosa (kostochondralna, kostovertebralna, sternochondralna)|
M99.09||Segmentova a somaticka dysfunkcia v bruchu a na inych miestach|
M99.10||Subluxacny komplex stavcov oblasti hlavy (okcipitocervikalnej oblasti)|
M99.11||Subluxacny komplex stavcov krcnej (krcnohrudnikovej) oblasti|
M99.12||Subluxacny komplex stavcov hrudnikovej (hrudnikovodriekovej) oblasti|
M99.13||Subluxacny komplex stavcov driekovej (driekovokrizovej) oblasti|
M99.14||Subluxacny komplex stavcov krizovej (krizovokostrcovej, krizovobedrovej) oblasti|
M99.19||Subluxacny komplex stavcov v bruchu a na inych miestach|
M99.20||Subluxacna stenoza spinalneho kanala oblasti hlavy (okcipitocervikalnej oblasti)|
M99.21||Subluxacna stenoza spinalneho kanala krcnej (krcnohrudnikovej) oblasti|
M99.22||Subluxacna stenoza spinalneho kanala hrudnikovej (hrudnikovodriekovej) oblasti|
M99.23||Subluxacna stenoza spinalneho kanala driekovej (driekovokrizovej) oblasti|
M99.24||Subluxacna stenoza spinalneho kanala krizovej (krizovokostrcovej, krizovobedrovej) oblasti|
M99.29||Subluxacna stenoza spinalneho kanala v bruchu a na inych miestach|
M99.30||Kostna stenoza spinalneho kanala oblasti hlavy (okcipitocervikalnej oblasti)|
M99.31||Kostna stenoza spinalneho kanala krcnej (krcnohrudnikovej) oblasti|
M99.32||Kostna stenoza spinalneho kanala hrudnikovej (hrudnikovodriekovej) oblasti|
M99.33||Kostna stenoza spinalneho kanala driekovej (driekovokrizovej) oblasti|
M99.34||Kostna stenoza spinalneho kanala krizovej (krizovokostrcovej, krizovobedrovej) oblasti|
M99.39||Kostna stenoza spinalneho kanala v bruchu a na inych miestach|
M99.40||Stenoza spinalneho kanala spojivovym tkanivom v oblasti hlavy (okcipitocervikalnej oblasti)|
M99.41||Stenoza spinalneho kanala spojivovym tkanivom v krcnej (krcnohrudnikovej) oblasti|
M99.42||Stenoza spinalneho kanala spojivovym tkanivom v hrudnikovej (hrudnikovodriekovej) oblasti|
M99.43||Stenoza spinalneho kanala spojivovym tkanivom v driekovej (driekovokrizovej) oblasti|
M99.44||Stenoza spinalneho kanala spojivovym tkanivom v krizovej (krizovokostrcovej, krizovobedrovej) oblasti|
M99.49||Stenoza spinalneho kanala spojivovym tkanivom v bruchu a na inych miestach|
M99.50||Stenoza spinalneho kanala medzistavcovou platnickou v oblasti hlavy (okcipitocervikalnej oblasti)|
M99.51||Stenoza spinalneho kanala medzistavcovou platnickou v krcnej (krcnohrudnikovej) oblasti|
M99.52||Stenoza spinalneho kanala medzistavcovou platnickou v hrudnikovej (hrudnikovodriekovej) oblasti|
M99.53||Stenoza spinalneho kanala medzistavcovou platnickou v driekovej (driekovokrizovej) oblasti|
M99.59||Stenoza spinalneho kanala medzistavcovou platnickou v bruchu a na inych miestach|
M99.60||Kostna a subluxacna stenoza medzistavcovych otvorov v oblasti hlavy (okcipitocervikalnej oblasti)|
M99.61||Kostna a subluxacna stenoza medzistavcovych otvorov v krcnej (krcnohrudnikovej) oblasti|
M99.62||Kostna a subluxacna stenoza medzistavcovych otvorov v hrudnikovej (hrudnikovodriekovej) oblasti|
M99.63||Kostna a subluxacna stenoza medzistavcovych otvorov v driekovej (driekovokrizovej) oblasti|
M99.64||Kostna a subluxacna stenoza medzistavcovych otvorov v krizovej (krizovokostrcovej, krizovobedrovej) oblasti|
M99.69||Kostna a subluxacna stenoza medzistavcovych otvorov v bruchu a na inych miestach|
